id,name,totalUnits,residentsCount,lat,lng
1683,2819 N Fitzhugh Ave,224,28,32.8148722,-96.7874603
1684,2787 N Houston St,418,40,32.7926553,-96.8114478
1685,5940 Forest Park Rd,336,45,32.8215984,-96.841134
1686,5555 E Mockingbird Ln,435,22,32.8372015,-96.7716618
1690,2222 Medical District,212,25,32.8127776,-96.8310866
1691,6008 Maple Ave,300,13,32.8243976,-96.8393765
1692,4200 Horizon North Pky,301,43,33.0138617,-96.8401674
1693,3301 Hudnall St,334,45,32.8256808,-96.8253463
1703,444 W Commerce St,252,12,32.7722037,-96.8300753
1704,1520 N Beckley Ave,319,14,32.7630794,-96.8225423
1706,604 Fort Worth Ave,333,133,32.771437,-96.8328974
1707,200 N Bishop Ave,238,48,32.7466111,-96.8273382
1709,2215 Cedar Springs Rd,267,16,32.7946898,-96.8055408
1710,195 W Davis St,120,15,32.7499506,-96.8244649
1711,320 Singleton Blvd,320,41,32.7776891,-96.8284516
1713,1900 Elm St,129,14,32.7817576,-96.7955306
1714,1623 Main St,141,10,32.781223,-96.7973851
1715,1551 Oak Lawn Ave,355,21,32.7959889,-96.821905
1719,1200 Main St,283,15,32.7799764,-96.8015533
1720,3883 Turtle Creek Blvd,369,14,32.8152689,-96.7993715
1721,2200 Victory,131,10,32.8122051,-96.8109852
1722,3225 Turtle Creek Blvd,592,194,32.806751,-96.8047924
1724,5415 Maple Ave,347,61,32.8180304,-96.8353139
1726,7510 E Grand Ave,294,34,32.8092866,-96.729455
1727,1400 Hi Line Rd,304,123,32.7952204,-96.8161561
1728,2345 N Houston St,132,11,32.7870224,-96.8090686
1730,7929 Churchill,389,28,32.9195429,-96.7721525
1731,8081 Marvin D Love Fwy,300,14,32.6496701,-96.8840057
1732,10928 Audelia Rd,364,40,32.8974072,-96.7165175
1733,19251 Preston Rd,528,46,33.0079031,-96.7983167
1734,5515 Arapaho Rd,270,18,32.9618212,-96.8181014
1736,511 N Akard St,209,10,32.7837585,-96.8008146
1737,1720 John West Rd,165,10,32.8056071,-96.6867439
1738,18175 Midway Rd,321,29,32.9960998,-96.8450302
1739,3850 W Northwest Hwy,165,15,32.8611427,-96.8512651
1743,6008 Ridgecrest Rd,107,11,32.8696157,-96.7593206
1744,5383 Southern Blvd,229,15,32.9368727,-96.8160921
1745,3736 Glencoe St,179,12,32.8324803,-96.7760431
1746,1121 Beachview,276,12,32.8318452,-96.7063825
1747,14827 Preston Rd,208,36,32.9503695,-96.8055857
1749,4755 Gramercy Oaks Dr,171,15,33.0117922,-96.8252185
1752,7373 Valley View Ln,345,25,32.9252201,-96.7757502
1753,9600 Golf Lakes,425,28,32.877013,-96.7672288
1756,5619 Belmont Ave,428,56,32.8177738,-96.7713995
1758,2223 Hawes Ave,350,88,32.827066,-96.850183
1759,1931 Market Center Blvd,401,189,32.7958763,-96.8256396
1760,6565 McCallum Blvd,288,60,32.9875015,-96.7925075
1761,5225 Verde Valley Ln,312,32,32.9494453,-96.8185201
1762,5151 Bent Tree Forest Dr,233,92,32.9653908,-96.8201109
1763,3900 Briargrove Ln,327,16,32.9916644,-96.8461764
1764,3939 Rosemeade Pky,390,61,33.0112975,-96.8448467
1767,5519 Arapaho Rd,315,19,32.9621342,-96.8171805
1768,4300 Horizon North Pkwy,366,64,33.0140619,-96.8325457
1769,5490 Denton Drive Cut off,273,109,32.8206433,-96.8314315
1771,4341 Horizon North Pkwy,286,11,33.0151045,-96.8366911
1772,5665 Arapaho Rd,392,18,32.9619159,-96.8139572
1773,5959 E Northwest Hwy,208,14,32.8661922,-96.7611904
1842,2525 N Henderson Ave,150,25,32.8156693,-96.7811054
1843,2626 Reagan St,228,136,32.8065177,-96.8139146
1844,2140 Medical District,404,236,32.8120589,-96.8317959
1845,9191 Garland Rd,278,20,32.8307413,-96.7089735
1847,2707 N Fitzhugh Ave,176,34,32.8126926,-96.7874652
1848,7777 Glen America Dr,229,22,32.8778316,-96.7722676
1849,5225 Maple Ave,229,48,32.8168907,-96.8328435
1854,6550 Shady Brook Ln,490,31,32.864092,-96.7610222
1855,8820 Southwestern Blvd,224,68,32.8571574,-96.7572407
1856,6211 W Northwest Hwy,335,20,32.8662169,-96.800016
1859,2323 N Akard St,304,36,32.7896061,-96.8058995
1860,8200 Southwestern Blvd,296,28,32.8570914,-96.7715921
1864,2600 Cole,127,16,32.7995167,-96.8047489
1865,2717 Howell St,220,70,32.8001088,-96.8026994
1867,7865 Firefall Way,225,41,32.8818125,-96.7716808
1870,14332 Montfort Dr,336,41,32.9443887,-96.8140409
1881,1500 NE Miami Pl,425,81,25.7897623,-80.193245
1882,240 N Miami Ave,301,200,25.776459,-80.193882
1883,58 NE 14th St,334,49,25.7880398,-80.1928705
1884,555 NE 34th St,265,19,25.8090467,-80.1858937
1885,729 NW 2nd St,219,17,25.7762247,-80.2071264
1886,1170 NW 11th St,234,36,25.7835337,-80.2139011
1887,2150 N Bayshore Dr,287,138,25.7977232,-80.1875501
1888,180 NE 29th St,284,40,25.8038282,-80.1917993
1889,3000 NE 2nd Ave,503,248,25.8049909,-80.1912629
1890,125 NE 32nd St,402,36,25.8068652,-80.1925251
1891,650 NE 2nd Ave,436,254,25.7805223,-80.1905796
1892,218 NW 8th St,351,149,25.781349,-80.1990469
1893,100 NW 6th St,336,87,25.7797128,-80.1958336
1894,230 NE 4th St,465,31,25.7777856,-80.189686
1895,1001 NW 7th St,337,51,25.781235,-80.212956
1896,1900 SW 8th St,288,23,25.7652785,-80.2269458
1897,201 SE 2nd Ave,440,68,25.7722902,-80.1897402
1898,2263 SW 37th Ave,241,13,25.7485427,-80.2541872
1899,1756 N Bayshore Dr,474,67,25.7929542,-80.1866821
1900,50 Biscayne Blvd,545,76,25.7750019,-80.1879868
1901,133 NE 2nd Ave,477,146,25.7759537,-80.1901927
1902,801 S Miami Ave,448,48,25.765952,-80.1930337
1903,540 Brickell Key Dr,355,79,25.7680028,-80.1837141
1904,500 Brickell Ave,322,107,25.7683402,-80.19061
1905,90 SW 3rd St,502,47,25.7709227,-80.2042786
1906,One Miami,450,182,25.7717055,-80.1863732
1907,888 Biscayne Blvd,512,37,25.7821519,-80.1901732
1908,1100 Biscayne Blvd,291,36,25.7851774,-80.1900783
1909,1040 Biscayne Blvd,202,11,25.7845605,-80.190427
1910,401 NW North River Dr,160,82,25.777963,-80.2035337
1911,2700 N Miami Ave,108,10,25.8027376,-80.195396
1912,1600 NE 1st Ave,521,219,25.7911361,-80.192716
1913,51 NW 26th St,175,11,25.8016217,-80.1960996
1914,3301 NE 1st Ave,332,291,25.8077885,-80.1923013
1915,92 SW 3rd St,530,115,25.7700997,-80.1950909
1916,234 NE 3rd St,181,29,25.776895,-80.1897078
1917,300 S Biscayne Blvd,502,128,25.7714332,-80.187516
1918,350 S Miami Ave,469,112,25.7704554,-80.1942628
1920,465 Brickell Ave,302,25,25.7688518,-80.1885381
1921,485 Brickell Ave,519,37,25.7686625,-80.188727
1923,244 Biscayne Blvd,411,13,25.776438,-80.189609
1924,200 Biscayne Blvd Way,351,36,25.7704305,-80.1891629
1925,335 Biscayne Blvd,459,65,25.7777796,-80.1878235
1926,850 N Miami Ave,204,24,25.7825538,-80.1945249
1927,Vizcayne Condominium,416,198,25.7767819,-80.1883852
1928,698 NE 1st Ave,460,131,25.780795,-80.192866
1929,245 NE 14th St,508,56,25.7885449,-80.1898168
1930,800 N Miami Ave,152,26,25.7821006,-80.1942619
1931,3635 NE 1st Ave,189,27,25.810988,-80.1930402
1932,3131 NE 1st Ave,448,57,25.8061654,-80.19265
1933,1000 NW 7th St,144,40,25.779993,-80.212282
1935,4250 Biscayne Blvd,167,27,25.8156264,-80.1891629
1936,10 SW South River Dr,199,16,25.7732632,-80.201946
1937,6445 NE 7th Ave,237,18,25.8357135,-80.1811857
1939,18301 S Dixie Hwy,164,17,25.5999712,-80.3523358
1940,1569 NW 17th Ave,176,30,25.789412,-80.2229381
1941,7440 N Kendall Dr,415,36,25.6879664,-80.3158267
1944,700 SW 1st St,193,49,25.7726577,-80.2067823
1946,7950 NE Bayshore Ct,202,118,25.8487767,-80.1734628
1948,2500 Biscayne Blvd,156,13,25.8015142,-80.1894492
1949,250 NE 25th St,212,25,25.8004872,-80.1898604
1950,162 NE 25th St,175,18,25.8005684,-80.1917347
1952,11200 Biscayne Blvd,352,45,25.879421,-80.168666
1953,2201 Ludlam Rd,304,53,25.7498826,-80.3029683
1954,12950 SW 127th Ave,133,79,25.646994,-80.399496
1955,1951 NW South River Dr,199,24,25.7846949,-80.2269922
1957,5375 NW 7th St,323,55,25.7786846,-80.2832433
1958,811 NW 43rd Ave,228,29,25.780105,-80.265403
1959,8150 SW 72nd Ave,264,18,25.6947864,-80.309646
1960,1444 NW 14th Ave,166,34,25.7885402,-80.2195404
1962,8215 SW 72nd Ave,413,34,25.6939241,-80.3083837
1963,3060 SW 37th Ave,312,88,25.7337757,-80.2553999
1965,8250 SW 72nd Ct,210,11,25.6939665,-80.3102336
1966,3760 SW 40th St,262,15,25.7345305,-80.2555691
1967,9357 SW 77th Ave,332,19,25.684642,-80.3188299
1970,5701 N Sheridan,542,48,41.9860059,-87.6544907
1972,1861 NW South River Dr,194,22,25.7850371,-80.225901
1973,1 Grove Isle Dr,171,49,25.7357749,-80.2191965
1974,495 Brickell Ave,540,33,25.7683135,-80.1884553
1975,1451 Brickell Ave,161,16,25.7581414,-80.1924308
1976,55 SE 6th St,314,17,25.7684475,-80.1913487
1978,770 Claughton Island Dr,270,38,25.7660969,-80.1837993
1979,1111 Brickell Bay Dr,337,68,25.7627638,-80.1891042
1981,121 NE 34th St,343,41,25.8085388,-80.1922359
1982,2333 Brickell,416,23,25.7506906,-80.1996674
1983,808 Brickell Key Dr,273,24,25.7686962,-80.1832047
1985,1901 Brickell Ave,286,20,25.7542419,-80.1967036
1988,240 NW 25th St,289,21,25.8005121,-80.2005429
1989,2475 Brickell,202,38,25.7503907,-80.2020537
1990,186 SE 12th Ter,138,11,25.7613332,-80.1906131
1991,218 SE 14th St,163,17,25.759683,-80.1902309
1992,Four Ambassadors,748,96,25.7644375,-80.1893863
1993,1060 Brickell Ave,318,202,25.7631375,-80.1917891
1994,31 SE 6th St,194,20,25.7686062,-80.1918903
1995,1643 Brickell Ave,177,11,25.7554036,-80.195048
1997,3500 Coral Way,174,19,25.7493821,-80.250605
1998,2030 Douglas Rd,157,14,25.753657,-80.255219
1999,2601 NW 16 St Rd,250,16,25.7906302,-80.2386585
2001,9931 W Flagler St,175,19,25.7715085,-80.3579479
2003,3232 Coral Way,182,38,25.7496279,-80.2472993
2005,1865 Brickell,250,17,25.7564471,-80.2056382
2008,2101 Brickell,369,29,25.752407,-80.198873
2009,1627 Brickell Ave,162,11,25.7559866,-80.1940884
2011,185 SE 14th Ter,296,37,25.7593856,-80.1909065
2016,1000 Brickell Plz,425,84,25.7642644,-80.192725
2017,520 Brickell Key Dr,315,52,25.7671903,-80.1849333
2018,170 SE 14th St,152,20,25.7598741,-80.1906886
2019,800 Claughton Island Dr,133,13,25.7652621,-80.1841347
2020,1450 Brickell Bay Dr,228,19,25.757545,-80.1912161
2021,701 Brickell Key Blvd,264,30,25.767956,-80.186446
2022,848 Brickell Key Dr,238,15,25.7692886,-80.1837143
2023,1541 Brickell Ave,311,37,25.7563807,-80.1924757
2024,780 NE 69th St,242,17,25.8389793,-80.1798943
2025,21 NE 22nd St,257,179,25.7980846,-80.1943398
2026,888 Brickell Key Dr,291,27,25.7692437,-80.1848727
2027,117 SW 10th St,176,25,25.764626,-80.1960062
2028,88 SW 7th St,388,81,25.7672401,-80.1947266
2029,3900 Biscayne Blvd,198,16,25.81385,-80.1895382
2030,1010 SW 2nd Ave,160,30,25.7640547,-80.197706
2031,2451 Brickell Ave,345,27,25.7499451,-80.2008092
2032,1925 Brickell Ave,234,13,25.7532927,-80.1982291
2051,2625 Collins Ave,193,11,25.8026375,-80.1252805
2053,3470 E Coast Ave,490,37,25.809553,-80.1915927
2054,3400 SW 27th Ave,132,11,25.7296068,-80.2377201
2056,2930 N Sheridan Rd,252,64,41.9351067,-87.6397259
2058,1415 NW 15th Ave,156,26,25.7879027,-80.2201855
2059,340 W Flagler St,298,32,25.77353,-80.1997984
2060,8390 SW 72nd Ave,146,11,25.6931074,-80.3098637
2061,150 SE 25th Rd,157,12,25.7491049,-80.2019415
2069,2 Grove Isle Dr,160,15,25.7355025,-80.2188081
2072,4210 Fairmount St,368,51,32.80857,-96.8164129
2086,5701 Collins Ave,226,18,25.8378303,-80.1202638
2087,401 69th St,208,18,25.8546914,-80.1227504
2088,6917 Collins Ave,250,14,25.8551404,-80.1199599
2090,7441 Wayne Ave,238,20,25.8601948,-80.1269443
2093,2899 Collins Ave,542,31,25.8041379,-80.1251496
2096,5555 Collins Ave,253,16,25.8354804,-80.1201337
2105,6969 Collins Ave,164,39,25.8555066,-80.1199584
2107,6770 Indian Creek Dr,211,19,25.8515759,-80.1226631
2126,6767 Collins Ave,186,12,25.8519279,-80.1197839
2127,7135 Collins Ave,339,40,25.8565066,-80.1198712
2131,1600 SW 1st Ave,120,16,25.7593525,-80.1976112
2137,2100 SW 8th St,224,127,25.7651793,-80.2293961
2138,3760 Bird Rd,259,16,25.7344615,-80.2555674
2141,1 Glen Royal Pkwy,130,14,25.7731329,-80.231293
2144,851 NE 1st Ave,506,15,25.782502,-80.1917783
2157,1000 Quayside Ter,204,25,25.8737145,-80.1683801
2162,1800 NE 114th St,218,12,25.8808042,-80.1630052
2178,9301 SW 92nd Ave,231,13,25.6830304,-80.3427641
2179,8401 SW 107th Ave,452,12,25.689573,-80.3624961
2181,9066 SW 73rd Ct,169,10,25.6865785,-80.3145717
2189,6640 NW 7th St,136,11,25.7770675,-80.3049067
2192,2900 SW 28th Ln,120,81,25.7394848,-80.2405304
2193,275 Fontainebleau Blvd,133,21,25.7723088,-80.3386957
2194,201 Crandon Blvd,279,28,25.6968139,-80.1580938
2195,1121 Crandon Blvd,257,15,25.6835804,-80.1570443
2200,177 Ocean Lane Dr,179,13,25.6999267,-80.1571143
2208,2000 Towerside Ter,205,17,25.8729755,-80.169589
2271,19355 Turnberry Way,250,18,25.955306,-80.1265455
2277,18671 Collins Ave,120,11,25.9486992,-80.1197559
2278,3131 NE 188th St,181,19,25.9498509,-80.1382364
2303,4000 Towerside Ter,251,36,25.873201,-80.165429
2331,19667 Turnberry Way,223,14,25.9575469,-80.1259452
2334,3500 Mystic Pointe Dr,298,38,25.9533512,-80.129708
2339,East Quarter Residences,126,241,32.780828,-96.790877
2340,3400 NE 192nd St,227,27,25.9542186,-80.1326959
2353,2400 Bryan St,217,62,32.787269,-96.792942
2383,3375 N Country Club Dr,132,13,25.9670338,-80.1342662
2387,20201 E Country Club Dr,232,19,25.9650428,-80.1262184
2390,Waterview Condos,353,181,25.9669104,-80.1251019
2391,90 Edgewater Dr,298,10,25.7062052,-80.2552625
2395,1818 SW 1st Ave,177,28,25.7582072,-80.1991582
2405,1420 NE Miami Pl,349,49,25.7886347,-80.1931953
2407,915 NW 1st Ave,865,42,25.7830781,-80.195648
2423,Downtown 5th,1043,535,25.779287,-80.193195
2437,7425 La Vista Dr,431,51,32.8067894,-96.7293943
2438,60 NE 14th St,333,39,25.7881975,-80.1929397
2441,2900 NE 2nd Ave,205,24,25.804363,-80.191686
2445,1424 NE Miami Pl,352,60,25.7890118,-80.1933436
2469,51 SW 11th St,207,10,25.7636707,-80.1940938
2475,150 SE 3rd Ave,-,50,25.7730307,-80.1890992
2477,3939 W Alabama St,211,20,29.7369491,-95.4433847
2508,110 SW 12th St,131,18,25.7622351,-80.1958319
2510,14020 Biscayne Blvd,171,19,25.906338,-80.1626128
2623,1251 NE 108th St,181,10,25.8750839,-80.1723786
2770,210 N Wells St,320,44,41.8860812,-87.6342223
2796,5720 Forest Park Rd,323,13,32.8205345,-96.8400412
2826,100 W Chestnut St,280,21,41.8958087,-87.6314788
2841,5320 N Sheridan Rd,220,22,41.979133,-87.6553567
2856,Arrive Streeterville,41,57,41.8930737,-87.6178996
2859,Hanover Autry Park,324,115,29.7607518,-95.3776364
2863,700 E 11th St,259,141,30.2711201,-97.733947
2864,3847 Timberglen Rd,276,11,33.0050522,-96.8476806
2865,3109 Douglas Ave,238,18,32.81363,-96.8138322
2866,Thirty377,213,33,32.8102182,-96.7999802
2868,2781 N Carroll Ave,473,189,32.8100022,-96.7893481
2869,11903 Coit Rd,250,12,32.9111033,-96.770033
2871,9900 Adleta Blvd,490,47,32.901292,-96.7131529
2872,5714 Richmond Ave,350,189,32.8157951,-96.7696145
2874,3611 Congress Ave,270,41,32.805913,-96.8100328
2875,3383 Cedarplaza Ln,232,16,32.8249966,-96.8232681
2876,5200 Keller Springs Rd,351,13,32.9677598,-96.8184364
2882,3650 Cedarplaza Ln,167,15,32.8266304,-96.8198346
2946,Forth at Navigation,302,37,29.7587821,-95.3454797
2947,Grand Plaza,283,258,41.892138,-87.6293649
2954,Seville Uptown,-,12,32.8065177,-96.8139146
2959,360 Nueces St,434,14,30.267376,-97.749806
2960,615 W 7th St,226,48,30.2705715,-97.7490675
2961,101 Colorado St,260,32,30.2641297,-97.7453625
2962,501 Brazos St,331,21,30.2668207,-97.741089
2963,1211 E 5th St,161,13,30.2630697,-97.7307221
2964,2400 E 6th St,382,66,30.2597732,-97.716
2965,70 Rainey St,173,10,30.2584472,-97.7392089
2966,421 W 3rd St,231,21,30.2661826,-97.7480778
2967,4424 Jackson Ave,372,131,30.3171216,-97.7528399
2968,1717 Toomey Rd,225,58,30.2647222,-97.76212
2969,111 Sandra Muraida Way,229,86,30.267511,-97.7540647
2970,54 Rainey St,249,11,30.2569365,-97.7397606
2971,603 Davis St,196,20,30.2594749,-97.7392513
2972,5453 Burnet Rd,179,51,30.3300458,-97.7392513
2973,11001 S 1st St,196,25,30.1450813,-97.8034445
2975,8712 Old Manor Rd,324,26,30.3279525,-97.6389712
2976,110 Jacob Fontaine Ln,252,34,30.3257669,-97.7151928
2977,11009 Alterra Pkwy,182,23,30.3955019,-97.7218234
2978,6400 Loyola Ln,151,26,30.3027576,-97.6475634
2979,2717 S Lamar Blvd,380,138,30.2431274,-97.7811747
2980,1300 E Riverside Dr,302,46,30.2485059,-97.7339406
2981,8350 Bluff Springs Rd,381,48,30.168661,-97.7742744
2982,4330 Bull Creek Rd,329,108,30.3193122,-97.7550052
2985,301 Brazos St,267,32,30.2650437,-97.742201
2986,501 West Ave,155,10,30.2694338,-97.7507896
2987,311 Bowie St,360,42,30.2690624,-97.7531707
2990,43 Rainey St,187,31,30.2559717,-97.7396004
2991,110 San Antonio St,442,39,30.265363,-97.749534
2992,214 Barton Springs Rd,300,34,30.2597637,-97.7479938
2993,801 W 5th St,308,93,30.2690858,-97.7520471
2994,507 Pressler St,176,29,30.2729631,-97.7598396
2995,115 Sandra Muraida Way,296,55,30.2682716,-97.7548273
2996,9000 Decker Ln,261,68,30.3171631,-97.616738
2997,1611 West 5th St,150,28,30.2739251,-97.7644631
2998,201 Lavaca St,221,16,30.265293,-97.746328
3007,286 NW 29th,306,144,25.8037085,-80.2004114
3017,888 N Zang Blvd,64,10,32.7533352,-96.8238015
3042,6601 Rialto Blvd,300,39,30.2464039,-97.8571109
3082,801 S Financial Pl,485,84,41.871878,-87.6327635
3092,Artem,189,35,25.8035719,-80.1968829
3122,30 SW 1st St,560,430,25.7732205,-80.1937734
3136,820 Camino Vaquero Pkwy,320,91,30.1258358,-97.8029348
3150,Lantower River Landing,313,37,25.7854048,-80.2210438
3152,Modera Katy Trail,217,20,32.8307649,-96.7825731
3153,Gallery At Turtle Creek,241,12,32.8059563,-96.8056815
3157,The Marlowe,324,125,30.2443346,-97.7252466
3158,Rhythm,262,27,30.4801919,-97.7701094
3165,4711 E Riverside Dr,354,45,30.231017,-97.7191203
3166,1200 Broadmoor Dr,205,14,30.3114096,-97.7053527
3167,Bridge at Henley,368,125,30.2256376,-97.7057328
3168,Corazon,256,13,30.2646177,-97.7319159
3170,401 Guadalupe St,242,11,30.2673262,-97.7467507
3171,3201 Esperanza Xing,279,14,30.3991773,-97.7235727
3172,1100 S Lamar Blvd,445,133,30.2556904,-97.7630622
3173,2301 S Mopac Expy,308,59,30.2549154,-97.798818
3175,3233 Harmon Ave,380,51,30.2908572,-97.7235516
3176,4800 Steiner Ranch Blvd,302,23,30.3833326,-97.873702
3177,303 W 5th St,310,52,30.267788,-97.7459658
3179,720 Airport Blvd,351,34,30.2527529,-97.693656
3180,1109 N Interstate 35,386,29,30.2710273,-97.7314427
3181,300 S Lamar Blvd,156,35,30.2628555,-97.7585568
3182,6001 Shepherd Mountain Cv,128,10,30.3574356,-97.7956669
3183,3050 Tamarron Blvd,212,40,30.2590327,-97.8023083
3184,15480 Dallas Pkwy,437,55,32.9604046,-96.8197122
3185,5406 Middle Fiskville Rd,193,19,30.316877,-97.7148989
3186,11119 Alterra Pkwy,319,25,30.3963106,-97.7214333
3187,6500 Menchaca Rd,168,11,30.2072326,-97.8065453
3188,1515 S Lamar Blvd,331,119,30.2510502,-97.76389
3192,1401 Art Dilly Dr,250,26,30.2523341,-97.7319951
3194,14350 Dallas Pkwy,233,26,32.9440789,-96.821325
3195,16500 Lauder Ln,263,39,32.9822326,-96.7721657
3196,8250 Meadow Rd,137,10,32.887197,-96.7631639
3197,1414 S Lamar Blvd,365,153,30.2522894,-97.7644218
3199,9659 Forest Ln,245,13,32.9099107,-96.7256926
3200,17250 Knoll Trail Dr,168,18,32.983889,-96.8254278
3201,5454 Peterson Ln,217,12,32.929515,-96.8136223
3203,5200 Meadowcreek Dr,352,23,32.9650819,-96.7895992
3204,5959 Maple Ave,360,24,32.823184,-96.8393109
3205,18809 Lina St,406,17,33.0069731,-96.848459
3206,13100 Noel Rd,398,130,32.9267817,-96.81757
3207,5065 Amesbury Dr,241,11,32.8485875,-96.7653259
3208,5750 E University Blvd,184,19,32.8448083,-96.7686804
3215,4730 Fairmount St,299,15,32.8151035,-96.8251247
3217,3324 McKinney Ave,144,23,32.8047684,-96.798473
3218,9001 Markville Dr,326,14,32.91437,-96.748986
3219,4251 Irving Ave,206,18,32.8165699,-96.8033571
3221,4123 Cedar Springs Rd,316,18,32.8116443,-96.8132487
3311,500 North Lake Shore Drive,501,44,41.8915996,-87.615029
3458,"1401 Elm Street, Dallas, TX, USA, 75202",-,10,32.7811936,-96.8004747
3482,2320 Taylor Street,152,10,32.7792884,-96.7863727
4149,1750 North Bayshore Drive,653,34,25.7926008,-80.1871013
4729,14520 Briar Forest Drive,283,47,29.7562103,-95.6413035
5154,1140 North Wells Street,407,82,41.9032387,-87.6348633
5405,400 North La Salle Drive,453,41,41.8897707,-87.6329244
5825,The Edison,398,14,32.9011232,-96.7113975
6055,505 North McClurg Court,270,15,41.8915247,-87.6173266
6163,150 West Sam Houston Parkway North,287,60,29.7635384,-95.5568879
6270,2220 NE 2nd Ave,246,54,25.7986714,-80.1911268
6541,166 North Aberdeen Street,222,86,41.8849466,-87.654608
6904,77 West Huron Street,304,25,41.894684,-87.6307249
7048,2630 Bissonnet Street,425,93,29.7259936,-95.4205326
7071,2222 Northeast 2nd Avenue,197,58,25.798494,-80.1911451
7182,637 North Wells Street,443,165,41.8935602,-87.6339578
7356,1225 North Wells Street,250,15,41.904711,-87.6343284
7364,1007 South Congress Avenue,253,43,30.253956,-97.7477392
7433,1210 N Cockrell Hill Rd,313,66,32.7545561,-96.8923666
7454,3450 North Lake Shore Drive,459,22,41.9448764,-87.6423111
7530,14155 Dallas Parkway,356,33,32.9376067,-96.8229051
7810,The Village,7253,109,32.8581253,-96.7659046
7996,135 Foremost Drive,300,71,30.178211,-97.7814459
8057,333 South Desplaines Street,75,25,41.8770213,-87.643546
8058,700 West Van Buren Street,104,27,41.8769207,-87.6442776
8096,405 North Wabash Avenue,701,75,41.8897222,-87.6257722
8099,758 North Larrabee Street,242,24,41.8963572,-87.6432651
8102,630 North Franklin Street,165,44,41.8933627,-87.6357705
8103,222 West Erie Street,207,15,41.8942195,-87.6352123
8104,905 North Orleans Street,202,17,41.8991458,-87.637127
8105,925 West Huron Street,164,41,41.8948955,-87.6510213
8161,808 North Cleveland Avenue,200,64,41.896791,-87.6412457
8163,600 North Kingsbury Street,165,10,41.8928448,-87.6416208
8166,333 West Hubbard Street,214,13,41.8897282,-87.636144
8167,451 West Huron Street,135,41,41.894482,-87.6404072
8172,725 North Aberdeen Street,45,15,41.895176,-87.654337
8173,1035 West Huron Street,22,11,41.8941871,-87.65384
8175,727 West Madison Street,493,98,41.8813226,-87.6470503
8203,469 West Huron Street,221,47,41.894308,-87.6412074
8261,700 North Larrabee Street,218,19,41.8947154,-87.6433384
8271,720 North Larrabee Street,169,14,41.8952763,-87.6433527
8275,750 North Hudson Avenue,240,57,41.8962165,-87.6407728
8310,500 West Superior Street,245,11,41.895951,-87.642196
8317,1 West Superior Street,810,96,41.8954525,-87.6289386
8318,1250 North La Salle Drive,196,23,41.9051489,-87.63338
8319,300 North State Street,896,59,41.8881116,-87.628363
8320,520 North Kingsbury Street,421,79,41.8913376,-87.6397275
8322,30 East Huron Street,460,25,41.8951857,-87.6266494
8323,360 West Hubbard Street,22,21,41.8904093,-87.6384568
8328,730 North Milwaukee Avenue,217,57,41.895025,-87.6537355
8333,320 West Illinois Street,401,103,41.8909003,-87.6364339
8339,343 West Wolf Point Plaza,511,77,41.8876107,-87.6382953
8344,221 West Hubbard Street,197,25,41.8898606,-87.6350694
8347,640 North Wells Street,250,80,41.8936781,-87.6344363
8349,33 West Ontario Street,364,25,41.8930401,-87.6292702
8355,2 East Erie Street,254,16,41.8943685,-87.6275053
8359,313 West Wolf Point Plaza,697,101,41.8877425,-87.6370724
8363,161 West Kinzie Street,249,43,41.88903,-87.6336687
8367,220 East Illinois Street,491,49,41.8912295,-87.6216672
8378,445 East Illinois Street,285,55,41.8908725,-87.6157978
8380,165 West Superior Street,299,69,41.8953946,-87.6335254
8382,1700 North North Park Avenue,56,21,41.9131678,-87.637069
8384,1546 North Orleans Street,60,21,41.9107908,-87.637828
8385,1552 North North Park Avenue,72,22,41.9109224,-87.6367439
8390,1550 North Wieland Street,60,19,41.910823,-87.6359862
8392,1325 North Wells Street,60,20,41.9065029,-87.6342004
8402,1309 North Wells Street,80,39,41.9060396,-87.6340569
8407,558 West Webster Avenue,75,20,41.9219911,-87.6434845
8409,2335 North Lincoln Avenue,269,22,41.9246008,-87.6469471
8415,202 West Hill Street,428,96,41.9024364,-87.6349841
8431,990 Singleton Boulevard,325,28,32.7772464,-96.8384659
8433,511 West Division Street,72,18,41.9034956,-87.6416968
8442,220 West Illinois Street,188,22,41.8909942,-87.6348734
8461,757 North Orleans Street,198,62,41.8963592,-87.6369383
8494,303 West Ohio Street,229,57,41.8922871,-87.6358483
8511,905 Town and Country Boulevard,341,15,29.7830342,-95.5611889
8550,738 North Morgan Street,167,34,41.8957063,-87.6529878
8551,728 North Morgan Street,192,52,41.8959808,-87.6531024
8553,111 South Morgan Street,166,58,41.8793577,-87.6515619
8555,24 South Morgan Street,73,22,41.8809766,-87.6524828
8556,1040 West Adams Street,266,29,41.8792338,-87.6536666
8557,205 South Peoria Street,273,29,41.8789975,-87.6493864
8598,9401 South 1st Street,193,10,30.169785,-97.8009273
8640,70 West Huron Street,241,15,41.8953693,-87.6309007
8717,19 North Morgan Street,138,13,41.882388,-87.651612
8721,555 Ross Avenue,267,17,32.7820235,-96.8082802
8722,171 North Aberdeen Street,75,13,41.8850715,-87.6542602
8723,728 West Jackson Boulevard,238,28,41.8784074,-87.6449683
8727,737W West Washington Boulevard,237,22,41.8824681,-87.6468993
8728,737 West Washington Boulevard,223,55,41.8828878,-87.6466925
